
customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
4116-TZAQJ,Female,False,False,False,9,True,False,Fiber optic,True,False,False,False,False,False,Month-to-month,True,Credit card (automatic),74.25,639.6500244140625,True
9060-HJJRW,Female,False,False,False,51,False,,DSL,False,True,True,False,True,True,One year,True,Credit card (automatic),56.400001525878906,2928.5,False
2587-YNLES,Female,False,True,True,6,True,False,No,,,,,,,Two year,False,Mailed check,20.100000381469727,100.34999847412109,False
7398-SKNQZ,Female,False,True,False,3,True,True,Fiber optic,False,False,False,False,True,True,Month-to-month,False,Electronic check,94.900001525878906,273.20001220703125,False
5935-FCCNB,Female,True,False,False,17,True,True,Fiber optic,False,False,False,False,True,True,Month-to-month,True,Electronic check,94.199996948242188,1608.1500244140625,False
1958-RNRKS,Male,False,True,False,30,True,True,DSL,False,False,False,False,False,False,Month-to-month,False,Electronic check,49.900001525878906,1441.949951171875,False
5136-RGMZO,Male,False,False,False,31,True,True,DSL,False,True,False,True,True,False,Month-to-month,True,Electronic check,71.050003051757813,2168.14990234375,False
8345-MVDYC,Female,False,False,False,45,True,False,DSL,True,False,True,True,True,True,Two year,False,Bank transfer (automatic),81.650001525878906,3618.699951171875,False
8226-BXGES,Male,False,True,False,64,True,True,Fiber optic,True,True,True,False,False,False,One year,False,Bank transfer (automatic),89.449996948242188,5692.64990234375,False
3877-JRJIP,Male,False,False,False,1,True,True,DSL,False,False,False,False,True,False,Month-to-month,True,Electronic check,59.849998474121094,59.849998474121094,True
8375-DKEBR,Female,True,False,False,1,True,False,Fiber optic,False,False,False,False,False,False,Month-to-month,True,Electronic check,69.599998474121094,69.599998474121094,True
9705-IOVQQ,Male,True,True,True,61,True,True,Fiber optic,False,True,False,False,True,True,One year,False,Electronic check,99,5969.2998046875,False
1015-OWJKI,Male,False,False,False,1,True,False,No,,,,,,,Month-to-month,False,Mailed check,19.049999237060547,19.049999237060547,False
7511-YMXVQ,Male,False,False,False,9,False,,DSL,False,False,False,False,True,True,Month-to-month,True,Electronic check,45.400001525878906,418.79998779296875,True
2040-XBAVJ,Male,False,True,True,72,True,True,Fiber optic,True,True,True,True,True,True,Two year,False,Bank transfer (automatic),114.44999694824219,8100.5498046875,False
7551-JOHTI,Female,False,False,False,1,True,False,No,,,,,,,Month-to-month,False,Mailed check,19.5,19.5,True
8887-IPQNC,Female,False,True,False,7,True,False,DSL,False,False,False,False,False,False,Month-to-month,True,Mailed check,44.25,313.45001220703125,False
8646-JCOMS,Female,False,True,False,66,True,True,Fiber optic,False,True,True,True,False,False,One year,True,Bank transfer (automatic),90.550003051757813,6130.9501953125,False
9804-ICWBG,Male,False,False,False,1,True,False,Fiber optic,False,False,False,False,False,False,Month-to-month,True,Electronic check,69.900001525878906,69.900001525878906,True
1222-KJNZD,Male,False,True,True,40,True,False,No,,,,,,,Month-to-month,True,Bank transfer (automatic),20.399999618530273,745.29998779296875,False
0106-GHRQR,Male,False,False,False,16,True,True,DSL,False,True,True,False,False,True,Month-to-month,True,Bank transfer (automatic),71.400001525878906,1212.0999755859375,False
5318-IXUZF,Female,False,False,False,2,True,False,Fiber optic,False,True,False,False,True,False,Month-to-month,True,Bank transfer (automatic),87.150001525878906,183.75,True
3768-VHXQO,Male,False,True,False,67,True,True,No,,,,,,,Two year,False,Credit card (automatic),24.850000381469727,1583.5,False
8952-WCVCD,Female,False,True,False,41,True,False,Fiber optic,True,True,True,False,True,True,One year,True,Bank transfer (automatic),104.44999694824219,4162.0498046875,False
2418-TPEUN,Female,False,True,True,56,True,False,No,,,,,,,Two year,True,Credit card (automatic),19.799999237060547,1119.9000244140625,False
3963-RYFNS,Female,False,False,False,72,True,True,Fiber optic,True,True,True,True,True,True,Two year,True,Bank transfer (automatic),116.44999694824219,8013.5498046875,False
3198-VELRD,Female,False,True,True,3,True,True,Fiber optic,False,False,False,False,False,True,Month-to-month,True,Bank transfer (automatic),84.75,264.85000610351563,True
8540-ZQGEA,Female,False,True,False,54,True,False,No,,,,,,,Two year,False,Credit card (automatic),20.049999237060547,1102.4000244140625,False
1320-REHCS,Male,True,False,False,52,True,True,Fiber optic,False,True,True,True,True,True,Month-to-month,True,Electronic check,110.75,5832,False
4137-JOPHL,Female,False,False,False,50,True,False,Fiber optic,False,False,True,True,False,True,Two year,True,Bank transfer (automatic),89.699996948242188,4304.5,False
9436-ZBZCT,Male,False,False,False,14,True,True,Fiber optic,False,False,False,True,True,False,Month-to-month,True,Electronic check,89.949996948242188,1178.4000244140625,True
7801-CEDNV,Male,False,True,False,27,True,False,DSL,True,False,False,False,False,False,One year,False,Credit card (automatic),48.700000762939453,1421.75,False
2057-BOYKM,Female,True,True,False,72,True,True,Fiber optic,True,True,True,True,False,False,Two year,True,Bank transfer (automatic),96.599998474121094,6827.5,False
3658-QQJYD,Male,False,False,False,62,True,False,DSL,True,True,False,False,True,True,One year,True,Credit card (automatic),74.300003051757813,4698.0498046875,False
1803-BGNBD,Female,False,False,False,12,True,False,DSL,False,True,False,True,False,False,Month-to-month,True,Electronic check,54.299999237060547,654.5,False
0134-XWXCE,Female,True,False,False,44,True,False,DSL,False,False,True,True,True,True,One year,False,Bank transfer (automatic),74.849998474121094,3268.050048828125,False
6950-TWMYB,Male,False,True,True,54,True,False,Fiber optic,False,True,False,True,False,False,Two year,True,Bank transfer (automatic),79.949996948242188,4362.0498046875,False
5848-FHRFC,Female,False,False,False,68,True,False,No,,,,,,,Two year,False,Bank transfer (automatic),20.049999237060547,1386.9000244140625,False
2243-FNMMI,Male,False,False,False,20,True,False,No,,,,,,,Month-to-month,False,Mailed check,19.399999618530273,415.39999389648438,False
2511-MORQY,Male,False,True,True,50,True,True,DSL,False,False,True,False,False,False,One year,False,Bank transfer (automatic),54.900001525878906,2614.10009765625,False
5356-KZCKT,Male,False,False,False,58,True,True,No,,,,,,,Two year,True,Credit card (automatic),24.450000762939453,1513.5999755859375,False
9470-XCCEM,Male,False,True,True,35,True,True,Fiber optic,False,True,False,False,True,False,Month-to-month,True,Bank transfer (automatic),89.650001525878906,3161.60009765625,False
6519-CFDBX,Female,False,False,False,2,True,False,DSL,False,False,False,False,False,False,Month-to-month,True,Electronic check,45.400001525878906,80.949996948242188,False
3902-MIVLE,Male,False,True,True,63,True,True,DSL,True,False,True,True,False,True,Two year,False,Mailed check,75.699996948242188,4676.7001953125,False
0409-WTMPL,Female,False,True,False,58,True,True,Fiber optic,True,True,True,False,True,True,One year,True,Credit card (automatic),110.65000152587891,6526.64990234375,False
8763-KIAFH,Female,False,True,True,27,True,False,No,,,,,,,One year,True,Mailed check,20.549999237060547,583.29998779296875,False
3669-WHAFY,Female,False,True,False,71,True,True,Fiber optic,True,True,True,True,True,True,Two year,True,Credit card (automatic),115.15000152587891,8078.10009765625,False
3055-VTCGS,Female,False,False,False,63,True,False,DSL,False,False,True,False,False,True,One year,False,Credit card (automatic),58.549999237060547,3503.5,False
3144-KMTWZ,Male,False,True,False,71,True,True,Fiber optic,False,True,True,False,False,True,Month-to-month,True,Bank transfer (automatic),93.25,6669.4501953125,False
7279-BUYWN,Female,True,False,False,41,True,True,Fiber optic,True,True,True,False,True,True,Month-to-month,True,Electronic check,113.19999694824219,4689.5,True
7156-MHUGY,Male,True,False,False,13,True,False,Fiber optic,False,False,False,False,True,True,Month-to-month,True,Electronic check,90.5,1201.1500244140625,True
7198-GLXTC,Male,False,False,False,2,True,False,Fiber optic,False,False,False,False,True,False,Month-to-month,False,Electronic check,79,143.64999389648438,True
2007-QVGAW,Female,False,True,True,68,True,False,No,,,,,,,Two year,True,Bank transfer (automatic),19.350000381469727,1292.6500244140625,False
5207-PLSTK,Male,False,True,True,1,True,False,DSL,True,False,False,False,False,False,Month-to-month,True,Mailed check,48.75,48.75,False
2307-FYNNL,Male,True,False,False,65,True,True,Fiber optic,True,False,True,True,True,True,Two year,True,Electronic check,109.05000305175781,7108.2001953125,False
5605-XNWEN,Male,True,True,False,72,True,True,No,,,,,,,Two year,True,Bank transfer (automatic),25,1802.550048828125,False
2155-AMQRX,Female,False,False,False,28,True,True,DSL,False,False,False,True,False,False,Month-to-month,True,Credit card (automatic),54.900001525878906,1505.1500244140625,False
6181-AXXYF,Male,False,True,True,72,True,True,No,,,,,,,Two year,False,Credit card (automatic),24.75,1859.0999755859375,False
5091-HFAZW,Female,False,False,False,2,True,False,Fiber optic,True,True,False,False,True,False,Month-to-month,True,Electronic check,91.150001525878906,168.5,False
0516-VRYBW,Female,False,False,True,18,True,False,No,,,,,,,One year,False,Bank transfer (automatic),20.149999618530273,390.85000610351563,True
2519-LBNQL,Male,True,True,False,60,True,True,Fiber optic,False,True,True,False,True,True,One year,True,Electronic check,104.34999847412109,6339.4501953125,False
8623-ULFNQ,Female,True,False,False,26,True,True,DSL,False,False,False,True,False,True,Month-to-month,True,Electronic check,66.050003051757813,1652.4000244140625,False
8380-PEFPE,Male,False,False,True,1,True,False,Fiber optic,False,False,False,False,False,False,Month-to-month,True,Electronic check,71.650001525878906,71.650001525878906,True
5687-DKDTV,Female,False,False,False,4,True,False,No,,,,,,,Month-to-month,False,Mailed check,20.350000381469727,77.5,True
1568-LJSZU,Male,False,True,True,68,True,True,DSL,True,True,True,True,True,True,Two year,True,Credit card (automatic),92.199996948242188,6392.85009765625,False
7530-HDYDS,Female,False,False,False,38,True,False,Fiber optic,False,True,True,True,False,False,Month-to-month,True,Credit card (automatic),84.25,3264.5,True
7789-HKSBS,Female,True,True,False,42,True,True,Fiber optic,True,False,True,False,True,True,One year,True,Bank transfer (automatic),105.19999694824219,4599.14990234375,False
7416-CKTEP,Female,False,True,False,57,True,False,No,,,,,,,Two year,True,Bank transfer (automatic),19.600000381469727,1134.25,False
2586-CWXVV,Male,False,True,False,54,False,,DSL,False,True,False,False,False,False,Month-to-month,False,Electronic check,30.399999618530273,1621.3499755859375,False
3096-IZETN,Female,False,False,False,12,True,False,Fiber optic,False,False,False,False,False,True,Month-to-month,False,Bank transfer (automatic),78.099998474121094,947.29998779296875,True
2348-KCJLT,Female,False,True,False,44,True,False,DSL,True,True,True,False,False,False,One year,True,Mailed check,61.5,2722.199951171875,False
8401-EMUWF,Male,False,True,True,42,True,True,DSL,True,True,False,False,True,False,Month-to-month,True,Bank transfer (automatic),69.400001525878906,3058.300048828125,False
4193-IBKSW,Male,False,True,True,72,True,True,No,,,,,,,Two year,False,Bank transfer (automatic),24.75,1769.5999755859375,False
5377-NDTOU,Female,False,True,True,71,True,True,DSL,True,True,True,True,True,True,Two year,False,Mailed check,91.050003051757813,6293.75,False
5922-ABDVO,Female,False,True,False,19,True,True,Fiber optic,False,False,True,False,False,True,Month-to-month,False,Mailed check,89.650001525878906,1761.050048828125,True
2474-LCNUE,Female,False,True,False,23,True,True,DSL,False,False,False,True,True,True,Month-to-month,True,Credit card (automatic),73.650001525878906,1642.75,False
0839-QNXME,Female,False,False,False,30,True,False,No,,,,,,,Two year,False,Credit card (automatic),19.399999618530273,578.5,False
3506-OVLKD,Male,False,False,False,35,True,True,No,,,,,,,One year,False,Bank transfer (automatic),26.200000762939453,954.9000244140625,False
9172-ANCRX,Female,False,False,False,10,True,True,Fiber optic,True,False,False,False,True,True,Month-to-month,True,Electronic check,98.699996948242188,973.25,True
6650-VJONK,Male,False,False,False,1,True,False,DSL,False,False,False,False,False,False,Month-to-month,True,Bank transfer (automatic),43.849998474121094,43.849998474121094,False
2178-PMGCJ,Male,False,False,False,22,True,False,Fiber optic,False,False,False,False,False,False,Month-to-month,True,Mailed check,69.699996948242188,1490.4000244140625,False
7492-TAFJD,Male,False,True,True,7,False,,DSL,True,True,True,False,False,False,Two year,False,Mailed check,38.549999237060547,280,False
2773-MADBQ,Female,False,False,False,36,False,,DSL,True,True,True,True,False,True,Two year,True,Mailed check,53.099998474121094,1901.25,False
6016-LVTJQ,Female,False,True,True,34,True,False,No,,,,,,,Month-to-month,False,Mailed check,20.649999618530273,716.4000244140625,False
7860-KSUGX,Male,False,True,True,72,True,True,DSL,True,True,True,False,False,False,Two year,False,Credit card (automatic),64.449996948242188,4720,False
8966-KZXXA,Male,False,True,True,36,True,True,No,,,,,,,Two year,False,Credit card (automatic),25.100000381469727,930.95001220703125,False
6910-HADCM,Female,False,False,False,1,True,False,Fiber optic,False,False,True,False,False,False,Month-to-month,False,Electronic check,76.349998474121094,76.349998474121094,True
4816-LXZYW,Female,False,False,False,23,True,True,Fiber optic,False,True,False,False,False,False,Month-to-month,True,Electronic check,79.150001525878906,1676.949951171875,True
9606-PBKBQ,Male,True,True,False,32,True,True,Fiber optic,False,False,False,False,False,True,Month-to-month,True,Electronic check,85,2642.050048828125,True
5149-QYTTU,Female,False,True,True,71,True,True,Fiber optic,True,True,True,True,False,False,One year,True,Credit card (automatic),95.150001525878906,6770.85009765625,False
2070-XYMFH,Female,True,False,False,23,True,True,Fiber optic,False,False,True,False,False,False,Month-to-month,True,Mailed check,79.349998474121094,1835.300048828125,False
2085-BOJKI,Male,False,True,False,17,True,False,Fiber optic,False,False,True,False,True,True,One year,True,Bank transfer (automatic),96.650001525878906,1588.25,False
0817-HSUSE,Male,False,False,False,1,True,False,DSL,False,False,True,True,True,True,Month-to-month,True,Electronic check,75.5,75.5,False
5442-PPTJY,Male,False,True,True,12,True,False,No,,,,,,,Two year,False,Mailed check,19.700000762939453,258.35000610351563,False
1927-QEWMY,Female,False,True,False,72,True,False,No,,,,,,,Two year,False,Credit card (automatic),20.5,1502.25,False
1663-MHLHE,Male,False,False,False,1,True,False,No,,,,,,,Month-to-month,False,Mailed check,19.200000762939453,19.200000762939453,False
5663-QBGIS,Male,True,True,False,72,True,True,Fiber optic,False,True,False,False,True,True,Two year,False,Bank transfer (automatic),98.349998474121094,6929.39990234375,False
4450-MDZFX,Male,False,True,True,60,True,True,Fiber optic,False,False,False,False,False,False,Month-to-month,False,Bank transfer (automatic),74.349998474121094,4453.2998046875,False
6701-DHKWQ,Female,False,True,True,61,False,,DSL,False,True,True,True,True,False,Two year,False,Credit card (automatic),51.349998474121094,3244.39990234375,False
7554-AKDQF,Female,False,True,False,6,True,False,DSL,False,False,False,False,False,False,Month-to-month,False,Mailed check,45.650001525878906,323.45001220703125,False
3536-IQCTX,Male,True,True,False,32,True,True,Fiber optic,False,False,False,False,False,True,Month-to-month,False,Electronic check,85.300003051757813,2661.10009765625,True
4911-BANWH,Female,False,False,True,31,True,True,Fiber optic,False,False,False,False,True,False,Month-to-month,True,Credit card (automatic),86.550003051757813,2697.39990234375,True
8496-EJAUI,Male,False,False,False,19,True,False,Fiber optic,False,True,False,False,False,False,Month-to-month,True,Credit card (automatic),73.849998474121094,1424.5,True
0794-YVSGE,Male,False,True,True,72,True,False,No,,,,,,,Two year,False,Bank transfer (automatic),20.299999237060547,1401.1500244140625,False
5423-BHIXO,Female,False,False,False,32,True,True,DSL,False,True,False,False,False,False,Month-to-month,True,Electronic check,54.200000762939453,1739.5999755859375,False
6908-VVYHM,Male,False,True,False,65,True,True,Fiber optic,False,True,False,False,False,True,Month-to-month,True,Electronic check,90.650001525878906,5931,False
2959-EEXWB,Female,False,True,True,45,False,,DSL,True,False,False,False,True,True,Month-to-month,True,Bank transfer (automatic),50.900001525878906,2333.85009765625,False
1839-UMACK,Male,False,False,False,42,True,True,No,,,,,,,One year,False,Electronic check,25.049999237060547,949.8499755859375,False
3030-YDNRM,Male,False,False,False,8,True,True,Fiber optic,False,False,False,False,False,False,Month-to-month,True,Electronic check,74.849998474121094,572.45001220703125,False
7321-KKSDU,Male,False,False,True,32,True,False,No,,,,,,,Two year,False,Mailed check,20.5,696.79998779296875,False
3402-XRIUO,Female,True,True,False,22,True,True,DSL,True,True,False,True,False,False,Month-to-month,True,Mailed check,63.549999237060547,1381.800048828125,False
3132-TVFDZ,Male,True,True,False,57,False,,DSL,False,False,False,False,True,True,Month-to-month,True,Electronic check,44.849998474121094,2572.949951171875,True
8286-AFUYI,Male,False,False,False,1,True,False,DSL,True,False,False,False,False,False,Month-to-month,False,Electronic check,47.950000762939453,47.950000762939453,False
8080-DDEMJ,Male,True,False,False,1,True,False,DSL,False,False,False,False,False,False,Month-to-month,False,Electronic check,45.099998474121094,45.099998474121094,True
8356-WUAOJ,Female,False,True,False,1,True,False,DSL,False,False,False,False,False,False,Month-to-month,True,Electronic check,45,45,False
6365-MTGZX,Male,False,False,False,24,True,False,Fiber optic,False,False,False,True,True,True,Month-to-month,True,Electronic check,96,2122.449951171875,True
1349-WXNGG,Male,False,False,False,1,True,False,No,,,,,,,Month-to-month,False,Bank transfer (automatic),20.049999237060547,20.049999237060547,True
8058-DMYRU,Male,True,False,False,54,True,True,Fiber optic,False,True,False,False,False,True,Month-to-month,True,Electronic check,90.050003051757813,4931.7998046875,False
9350-ZXYJC,Female,False,False,False,4,True,True,No,,,,,,,Two year,True,Credit card (automatic),25.299999237060547,116.94999694824219,False
6990-YNRIO,Male,False,True,True,65,True,True,Fiber optic,True,False,True,True,True,True,Two year,False,Bank transfer (automatic),108.65000152587891,6937.9501953125,True
8958-JPTRR,Female,False,True,False,56,True,True,No,,,,,,,One year,False,Electronic check,24.299999237060547,1261.699951171875,False
6959-GQEGV,Male,False,False,False,45,True,False,DSL,True,False,True,False,True,True,Month-to-month,True,Electronic check,75.949996948242188,3273.800048828125,False
3173-WSSUE,Female,False,True,True,71,True,False,No,,,,,,,Two year,False,Credit card (automatic),19.700000762939453,1415.8499755859375,False
1265-HVPZB,Male,False,True,False,59,True,False,DSL,True,True,True,False,True,False,One year,False,Credit card (automatic),66.400001525878906,3958.199951171875,False
4115-UMJFQ,Male,False,False,False,69,False,,DSL,False,True,True,False,False,False,One year,True,Bank transfer (automatic),35.75,2492.25,False
7369-TRPFD,Male,False,False,False,19,True,False,No,,,,,,,One year,False,Mailed check,18.799999237060547,279.20001220703125,False
1098-KFQEC,Female,False,True,True,55,True,False,No,,,,,,,Two year,False,Credit card (automatic),19.399999618530273,1083,False
7190-XHTWJ,Female,False,False,False,38,True,False,No,,,,,,,One year,False,Mailed check,19.299999237060547,755.5,False
0621-TWIEM,Male,False,False,False,10,True,False,DSL,False,False,False,False,False,False,Month-to-month,True,Electronic check,45.549999237060547,402.60000610351563,True
3537-RYBHH,Female,True,True,False,47,True,True,DSL,True,True,True,False,False,False,Month-to-month,True,Credit card (automatic),67.449996948242188,3252,False
2485-ITVKB,Female,False,True,False,2,False,,DSL,False,False,False,False,False,True,Month-to-month,True,Electronic check,35.099998474121094,68.75,True
3669-OYSJI,Male,False,False,False,1,True,False,DSL,False,False,False,False,False,False,Month-to-month,False,Credit card (automatic),46.200000762939453,46.200000762939453,True
1612-EOHDH,Female,False,False,False,1,True,False,DSL,False,False,False,False,False,False,Month-to-month,False,Electronic check,45.150001525878906,45.150001525878906,True
6702-OHFWR,Male,True,False,False,1,False,,DSL,False,True,True,False,False,True,Month-to-month,True,Electronic check,43.299999237060547,43.299999237060547,True
5296-BFCYD,Male,False,True,True,46,True,False,No,,,,,,,Two year,True,Mailed check,20.100000381469727,936.8499755859375,False
4510-PYUSH,Female,True,False,False,38,True,False,DSL,True,True,False,False,False,False,Month-to-month,True,Credit card (automatic),57.150001525878906,2250.64990234375,True
9359-JANWS,Female,False,True,False,65,True,False,DSL,True,False,True,True,False,False,Two year,False,Credit card (automatic),58.900001525878906,3857.10009765625,False
7517-SAWMO,Female,False,True,False,19,True,False,Fiber optic,True,False,False,False,False,False,Month-to-month,True,Electronic check,73.199996948242188,1441.0999755859375,True
4143-HHPMK,Male,False,False,False,52,True,False,Fiber optic,False,True,False,False,False,True,Month-to-month,True,Electronic check,85.349998474121094,4338.60009765625,True
3279-DYZQM,Male,False,True,True,71,True,False,No,,,,,,,Two year,False,Mailed check,19.450000762939453,1378.449951171875,False
7054-LGEQW,Female,False,False,False,1,True,False,DSL,False,False,False,False,False,False,Month-to-month,False,Mailed check,45.950000762939453,45.950000762939453,True
0523-VNGTF,Female,True,False,False,52,False,,DSL,False,True,True,True,True,False,Month-to-month,True,Electronic check,50.5,2566.300048828125,False
9575-IWCAZ,Male,False,True,False,6,True,True,No,,,,,,,One year,False,Mailed check,25.100000381469727,171,False
7105-MXJLL,Female,True,True,False,26,True,False,DSL,False,False,True,False,False,True,One year,False,Mailed check,60.700000762939453,1597.4000244140625,False
7064-FRRSW,Male,True,False,False,48,True,True,Fiber optic,False,True,False,False,True,True,One year,True,Electronic check,99,4744.35009765625,False
7940-UQQUG,Female,False,True,True,64,True,True,Fiber optic,True,False,False,True,True,True,One year,True,Bank transfer (automatic),104.40000152587891,6721.60009765625,False
0923-PNFUB,Female,False,False,False,3,True,False,Fiber optic,False,True,False,False,True,False,Month-to-month,False,Electronic check,83.75,247.25,True
3961-SXAXY,Male,False,False,False,1,True,False,DSL,False,False,False,False,False,False,Month-to-month,True,Bank transfer (automatic),44.049999237060547,44.049999237060547,False
7010-BRBUU,Male,False,True,True,72,True,True,No,,,,,,,Two year,False,Credit card (automatic),24.100000381469727,1734.6500244140625,False
3566-HJGPK,Male,False,False,False,1,True,False,DSL,False,False,False,False,False,False,Month-to-month,True,Mailed check,45.549999237060547,45.549999237060547,False
3062-ICYZQ,Female,False,True,True,51,True,True,Fiber optic,True,True,False,False,False,True,Month-to-month,True,Electronic check,93.800003051757813,4539.35009765625,False
9938-PRCVK,Female,False,True,True,41,True,False,No,,,,,,,Two year,False,Bank transfer (automatic),19.700000762939453,804.25,False
0973-KYVNF,Female,False,True,True,72,True,False,DSL,True,True,True,False,True,False,Two year,True,Credit card (automatic),70.650001525878906,5011.14990234375,False
5129-HHMZC,Female,False,True,False,43,True,True,DSL,True,True,False,True,True,True,Two year,False,Credit card (automatic),86.449996948242188,3574.5,False
9637-CDTKZ,Male,False,True,False,72,True,True,Fiber optic,True,True,True,True,True,True,Two year,True,Credit card (automatic),114.09999847412109,8086.39990234375,False
3946-JEWRQ,Male,False,True,False,47,True,True,Fiber optic,False,False,False,False,True,True,One year,True,Credit card (automatic),95.199996948242188,4563,False
7873-CVMAW,Male,False,False,False,72,True,True,DSL,True,True,True,True,True,True,Two year,False,Credit card (automatic),88.550003051757813,6362.35009765625,False
0463-WZZKO,Male,False,False,False,3,True,False,No,,,,,,,Month-to-month,True,Credit card (automatic),20.75,67.099998474121094,False
3494-JCHRQ,Male,False,False,False,1,True,False,Fiber optic,False,False,False,False,False,False,Month-to-month,True,Electronic check,70.050003051757813,70.050003051757813,True
6474-FVJLC,Male,False,False,False,2,True,True,Fiber optic,False,False,False,False,False,True,Month-to-month,True,Electronic check,86,165.44999694824219,True
4524-QCSSM,Male,False,False,False,26,False,,DSL,True,True,False,False,False,True,Month-to-month,True,Bank transfer (automatic),44.650001525878906,1156.550048828125,False
5832-EXGTT,Male,False,True,True,29,True,False,DSL,True,False,False,False,False,True,Month-to-month,True,Mailed check,60.200000762939453,1834.1500244140625,False
8840-DQLGN,Female,True,True,False,35,True,True,Fiber optic,True,True,False,True,True,False,Month-to-month,True,Bank transfer (automatic),100.5,3653.35009765625,True
2039-JONDJ,Male,False,False,False,27,True,False,DSL,True,True,False,False,False,False,One year,False,Bank transfer (automatic),55.450000762939453,1477.6500244140625,False
7217-JYHOQ,Male,False,True,True,24,True,False,DSL,True,True,False,True,False,True,Month-to-month,True,Credit card (automatic),70.300003051757813,1706.449951171875,False
6695-FRVEC,Male,False,True,True,67,True,False,DSL,True,False,True,True,False,False,Two year,True,Bank transfer (automatic),60.400001525878906,3953.699951171875,False
4547-LYTDD,Female,False,False,False,16,True,True,Fiber optic,False,False,False,False,False,False,Month-to-month,False,Electronic check,72.650001525878906,1194.300048828125,True
9894-QMIMJ,Female,False,False,False,23,True,False,DSL,False,True,True,False,False,False,One year,False,Bank transfer (automatic),55.799999237060547,1327.8499755859375,False
8069-YQQAJ,Male,False,False,False,14,False,,DSL,False,True,False,False,False,False,Month-to-month,True,Mailed check,31.100000381469727,419.70001220703125,False
6770-XUAGN,Female,False,True,True,1,True,False,No,,,,,,,Month-to-month,True,Electronic check,21,21,True
4193-ORFCL,Female,True,False,False,1,True,False,DSL,False,False,False,False,False,False,Month-to-month,False,Mailed check,45.099998474121094,45.099998474121094,True
1636-NTNCO,Male,True,False,False,4,False,,DSL,False,True,False,False,True,True,Month-to-month,True,Credit card (automatic),50.950000762939453,207.35000610351563,False
3466-WAESX,Male,False,False,True,16,True,True,DSL,True,True,False,False,False,True,Month-to-month,True,Electronic check,69.099998474121094,1083.699951171875,False
9281-PKKZE,Female,False,True,False,46,False,,DSL,False,False,False,False,True,True,Month-to-month,True,Electronic check,43.950000762939453,2007.8499755859375,False
3638-VBZTA,Male,False,False,True,68,True,True,DSL,True,True,False,True,True,True,Two year,True,Bank transfer (automatic),86.5,5882.75,False
7459-IMVYU,Male,False,False,False,38,True,True,DSL,True,True,True,True,False,False,Month-to-month,False,Electronic check,69.949996948242188,2657.550048828125,False
7776-QWNFX,Male,True,True,False,30,True,False,DSL,False,True,False,False,False,False,Month-to-month,True,Bank transfer (automatic),50.400001525878906,1527.5,True
6689-TCZHQ,Female,True,False,False,5,True,False,Fiber optic,False,False,False,False,False,True,Month-to-month,False,Electronic check,78.949996948242188,378.39999389648438,True
8563-OYMQY,Male,False,False,False,17,True,False,Fiber optic,False,True,True,False,False,True,Month-to-month,True,Credit card (automatic),90.949996948242188,1612.199951171875,False
0754-EEBDC,Male,False,True,True,4,True,False,No,,,,,,,Two year,False,Mailed check,19.899999618530273,76.650001525878906,False
5777-ZPQNC,Female,False,False,False,12,True,False,No,,,,,,,One year,False,Electronic check,20.149999618530273,260.70001220703125,False
1951-IEYXM,Male,False,True,True,72,True,True,DSL,True,True,True,True,True,True,Two year,True,Credit card (automatic),90.599998474121094,6441.85009765625,False
3318-NMQXL,Male,False,False,False,3,True,False,Fiber optic,False,False,False,False,True,True,Month-to-month,True,Electronic check,92,266.79998779296875,False
3143-ILDAL,Male,False,False,False,56,True,True,Fiber optic,False,True,False,True,False,True,Month-to-month,True,Electronic check,94.449996948242188,5124.60009765625,True
1022-RKXDR,Female,False,False,False,41,True,True,No,,,,,,,One year,True,Mailed check,24.850000381469727,962.25,False
2361-FJWNO,Male,False,False,False,40,False,,DSL,False,True,False,True,False,False,One year,False,Credit card (automatic),36,1382.9000244140625,False
2272-UOINI,Female,False,False,False,7,True,False,DSL,True,True,False,True,True,True,Month-to-month,True,Electronic check,78.5,571.04998779296875,False
8232-UTFOZ,Male,False,False,False,69,True,False,No,,,,,,,Two year,False,Credit card (automatic),19.950000762939453,1399.3499755859375,False
3750-YHRYO,Male,False,True,True,7,True,False,No,,,,,,,One year,False,Mailed check,20.649999618530273,150,False
6637-KYRCV,Female,False,True,True,5,False,,DSL,False,True,False,False,False,False,Month-to-month,True,Electronic check,30.5,167.19999694824219,False
5668-MEISB,Female,False,True,True,72,True,True,Fiber optic,True,True,True,True,True,False,Two year,False,Credit card (automatic),106.09999847412109,7657.39990234375,False
0129-QMPDR,Male,False,True,True,44,True,False,No,,,,,,,One year,True,Bank transfer (automatic),20.5,865.04998779296875,False
7188-CBBBA,Female,False,False,False,65,True,True,Fiber optic,False,True,True,False,True,False,One year,True,Electronic check,95.5,6153.85009765625,False
5356-CSVSQ,Female,False,False,False,3,True,True,DSL,False,False,False,True,True,False,Month-to-month,False,Electronic check,64.599998474121094,174.19999694824219,False
3221-CJMSG,Male,False,False,False,24,True,False,DSL,False,False,False,True,False,False,Month-to-month,True,Credit card (automatic),51.099998474121094,1269.5999755859375,False
